Country,Localite,Category,Value,Date
Liberia,Bomi County,New cases,1,1/31/15
Liberia,Bong County,New cases,0,1/31/15
Liberia,Gbarpolu County,New cases,0,1/31/15
Liberia,Grand Bassa,New cases,0,1/31/15
Liberia,Grand Cape Mount,New cases,2,1/31/15
Liberia,Grand Gedeh,New cases,0,1/31/15
Liberia,Grand Kru,New cases,0,1/31/15
Liberia,Lofa County,New cases,0,1/31/15
Liberia,Margibi County,New cases,1,1/31/15
Liberia,Maryland County,New cases,0,1/31/15
Liberia,Montserrado County,New cases,9,1/31/15
Liberia,Nimba County,New cases,0,1/31/15
Liberia,River Gee County,New cases,0,1/31/15
Liberia,RiverCess County,New cases,0,1/31/15
Liberia,Sinoe County,New cases,0,1/31/15
Liberia,National,New cases,12,1/31/15
Liberia,Bomi County,Cases,314,1/31/15
Liberia,Bong County,Cases,588,1/31/15
Liberia,Gbarpolu County,Cases,35,1/31/15
Liberia,Grand Bassa,Cases,181,1/31/15
Liberia,Grand Cape Mount,Cases,299,1/31/15
Liberia,Grand Gedeh,Cases,11,1/31/15
Liberia,Grand Kru,Cases,36,1/31/15
Liberia,Lofa County,Cases,670,1/31/15
Liberia,Margibi County,Cases,"1,289",1/31/15
Liberia,Maryland County,Cases,24,1/31/15
Liberia,Montserrado County,Cases,"4,793",1/31/15
Liberia,Nimba County,Cases,337,1/31/15
Liberia,River Gee County,Cases,24,1/31/15
Liberia,RiverCess County,Cases,44,1/31/15
Liberia,Sinoe County,Cases,59,1/31/15
Liberia,National,Cases,"8,704",1/31/15
Guinea,National,New cases,24,1/31/15
Guinea,Conakry,New cases,5,1/31/15
Guinea,Gueckedou,New cases,0,1/31/15
Guinea,Macenta,New cases,0,1/31/15
Guinea,Dabola,New cases,0,1/31/15
Guinea,Kissidougou,New cases,0,1/31/15
Guinea,Dinguiraye,New cases,0,1/31/15
Guinea,Telimele,New cases,0,1/31/15
Guinea,Boffa,New cases,0,1/31/15
Guinea,Kouroussa,New cases,0,1/31/15
Guinea,Siguiri,New cases,0,1/31/15
Guinea,Pita,New cases,0,1/31/15
Guinea,Nzerekore,New cases,1,1/31/15
Guinea,Yomou,New cases,0,1/31/15
Guinea,Dubreka,New cases,0,1/31/15
Guinea,Forécariah,New cases,8,1/31/15
Guinea,Kerouane,New cases,0,1/31/15
Guinea,Coyah,New cases,0,1/31/15
Guinea,Dalaba,New cases,0,1/31/15
Guinea,Beyla,New cases,0,1/31/15
Guinea,Kindia,New cases,0,1/31/15
Guinea,Lola,New cases,10,1/31/15
Guinea,Boke,New cases,0,1/31/15
Guinea,Mamou,New cases,0,1/31/15
Guinea,Mali,New cases,0,1/31/15
Guinea,Faranah,New cases,0,1/31/15
Guinea,Kankan,New cases,0,1/31/15
Guinea,Fria,New cases,0,1/31/15
Guinea,Lelouma,New cases,0,1/31/15
Guinea,National,Cases,"2,959",1/31/15
Guinea,Conakry,Cases,434,1/31/15
Guinea,Gueckedou,Cases,381,1/31/15
Guinea,Macenta,Cases,743,1/31/15
Guinea,Dabola,Cases,13,1/31/15
Guinea,Kissidougou,Cases,104,1/31/15
Guinea,Dinguiraye,Cases,1,1/31/15
Guinea,Telimele,Cases,43,1/31/15
Guinea,Boffa,Cases,31,1/31/15
Guinea,Kouroussa,Cases,20,1/31/15
Guinea,Siguiri,Cases,31,1/31/15
Guinea,Pita,Cases,8,1/31/15
Guinea,Nzerekore,Cases,256,1/31/15
Guinea,Yomou,Cases,11,1/31/15
Guinea,Dubreka,Cases,91,1/31/15
Guinea,Forécariah,Cases,108,1/31/15
Guinea,Kerouane,Cases,161,1/31/15
Guinea,Coyah,Cases,177,1/31/15
Guinea,Dalaba,Cases,9,1/31/15
Guinea,Beyla,Cases,46,1/31/15
Guinea,Kindia,Cases,86,1/31/15
Guinea,Lola,Cases,98,1/31/15
Guinea,Boke,Cases,1,1/31/15
Guinea,Mamou,Cases,0,1/31/15
Guinea,Mali,Cases,2,1/31/15
Guinea,Faranah,Cases,70,1/31/15
Guinea,Kankan,Cases,32,1/31/15
Guinea,Fria,Cases,2,1/31/15
Guinea,Lelouma,Cases,0,1/31/15
Sierra Leone,Bo,New cases,0,1/29/15
Sierra Leone,Bombali,New cases,0,1/29/15
Sierra Leone,Bonthe,New cases,0,1/29/15
Sierra Leone,Kailahun,New cases,0,1/29/15
Sierra Leone,Kambia,New cases,0,1/29/15
Sierra Leone,Kenema,New cases,0,1/29/15
Sierra Leone,Koinadugu,New cases,0,1/29/15
Sierra Leone,Kono,New cases,1,1/29/15
Sierra Leone,Moyamba,New cases,0,1/29/15
Sierra Leone,Port,New cases,0,1/29/15
Sierra Leone,Pujehun,New cases,0,1/29/15
Sierra Leone,Tonkolili,New cases,0,1/29/15
Sierra Leone,Western area rural,New cases,1,1/29/15
Sierra Leone,Western area urban,New cases,5,1/29/15
Sierra Leone,National,New cases,7,1/29/15
Sierra Leone,Bo,Cases,526,1/29/15
Sierra Leone,Bombali,Cases,"1,146",1/29/15
Sierra Leone,Bonthe,Cases,18,1/29/15
Sierra Leone,Kailahun,Cases,650,1/29/15
Sierra Leone,Kambia,Cases,227,1/29/15
Sierra Leone,Kenema,Cases,689,1/29/15
Sierra Leone,Koinadugu,Cases,215,1/29/15
Sierra Leone,Kono,Cases,474,1/29/15
Sierra Leone,Moyamba,Cases,325,1/29/15
Sierra Leone,Port,Cases,"1,692",1/29/15
Sierra Leone,Pujehun,Cases,53,1/29/15
Sierra Leone,Tonkolili,Cases,563,1/29/15
Sierra Leone,Western area rural,Cases,"1,423",1/29/15
Sierra Leone,Western area urban,Cases,"2,636",1/29/15
Sierra Leone,National,Cases,"10,637",1/29/15
Guinea,National,New cases,6,1/28/15
Guinea,Conakry,New cases,2,1/28/15
Guinea,Gueckedou,New cases,0,1/28/15
Guinea,Macenta,New cases,0,1/28/15
Guinea,Dabola,New cases,0,1/28/15
Guinea,Kissidougou,New cases,0,1/28/15
Guinea,Dinguiraye,New cases,0,1/28/15
Guinea,Telimele,New cases,0,1/28/15
Guinea,Boffa,New cases,0,1/28/15
Guinea,Kouroussa,New cases,0,1/28/15
Guinea,Siguiri,New cases,0,1/28/15
Guinea,Pita,New cases,0,1/28/15
Guinea,Nzerekore,New cases,0,1/28/15
Guinea,Yomou,New cases,0,1/28/15
Guinea,Dubreka,New cases,0,1/28/15
Guinea,Forécariah,New cases,3,1/28/15
Guinea,Kerouane,New cases,0,1/28/15
Guinea,Coyah,New cases,0,1/28/15
Guinea,Dalaba,New cases,0,1/28/15
Guinea,Beyla,New cases,0,1/28/15
Guinea,Kindia,New cases,0,1/28/15
Guinea,Lola,New cases,0,1/28/15
Guinea,Boke,New cases,0,1/28/15
Guinea,Mamou,New cases,0,1/28/15
Guinea,Mali,New cases,1,1/28/15
Guinea,Faranah,New cases,0,1/28/15
Guinea,Kankan,New cases,0,1/28/15
Guinea,Fria,New cases,0,1/28/15
Guinea,Lelouma,New cases,0,1/28/15
Guinea,National,Cases,"2,926",1/28/15
Guinea,Conakry,Cases,425,1/28/15
Guinea,Gueckedou,Cases,381,1/28/15
Guinea,Macenta,Cases,743,1/28/15
Guinea,Dabola,Cases,13,1/28/15
Guinea,Kissidougou,Cases,103,1/28/15
Guinea,Dinguiraye,Cases,1,1/28/15
Guinea,Telimele,Cases,43,1/28/15
Guinea,Boffa,Cases,30,1/28/15
Guinea,Kouroussa,Cases,20,1/28/15
Guinea,Siguiri,Cases,31,1/28/15
Guinea,Pita,Cases,8,1/28/15
Guinea,Nzerekore,Cases,255,1/28/15
Guinea,Yomou,Cases,11,1/28/15
Guinea,Dubreka,Cases,91,1/28/15
Guinea,Forécariah,Cases,97,1/28/15
Guinea,Kerouane,Cases,161,1/28/15
Guinea,Coyah,Cases,176,1/28/15
Guinea,Dalaba,Cases,9,1/28/15
Guinea,Beyla,Cases,46,1/28/15
Guinea,Kindia,Cases,85,1/28/15
Guinea,Lola,Cases,88,1/28/15
Guinea,Boke,Cases,1,1/28/15
Guinea,Mamou,Cases,0,1/28/15
Guinea,Mali,Cases,1,1/28/15
Guinea,Faranah,Cases,70,1/28/15
Guinea,Kankan,Cases,32,1/28/15
Guinea,Fria,Cases,2,1/28/15
Guinea,Lelouma,Cases,3,1/28/15
Guinea,National,New Cases,5,1/29/15
Guinea,Conakry,New Cases,1,1/29/15
Guinea,Gueckedou,New Cases,0,1/29/15
Guinea,Macenta,New Cases,0,1/29/15
Guinea,Dabola,New Cases,0,1/29/15
Guinea,Kissidougou,New Cases,0,1/29/15
Guinea,Dinguiraye,New Cases,0,1/29/15
Guinea,Telimele,New Cases,0,1/29/15
Guinea,Boffa,New Cases,1,1/29/15
Guinea,Kouroussa,New Cases,0,1/29/15
Guinea,Siguiri,New Cases,0,1/29/15
Guinea,Pita,New Cases,0,1/29/15
Guinea,Nzerekore,New Cases,0,1/29/15
Guinea,Yomou,New Cases,0,1/29/15
Guinea,Dubreka,New Cases,0,1/29/15
Guinea,Forécariah,New Cases,0,1/29/15
Guinea,Kerouane,New Cases,0,1/29/15
Guinea,Coyah,New Cases,1,1/29/15
Guinea,Dalaba,New Cases,0,1/29/15
Guinea,Beyla,New Cases,0,1/29/15
Guinea,Kindia,New Cases,1,1/29/15
Guinea,Lola,New Cases,0,1/29/15
Guinea,Boke,New Cases,0,1/29/15
Guinea,Mamou,New Cases,0,1/29/15
Guinea,Mali,New Cases,1,1/29/15
Guinea,Faranah,New Cases,0,1/29/15
Guinea,Kankan,New Cases,0,1/29/15
Guinea,Fria,New Cases,0,1/29/15
Guinea,Labé,New Cases,,1/29/15
Guinea,Lelouma,New Cases,0,1/29/15
Guinea,National,Cases,"2,928",1/29/15
Guinea,Conakry,Cases,427,1/29/15
Guinea,Gueckedou,Cases,381,1/29/15
Guinea,Macenta,Cases,743,1/29/15
Guinea,Dabola,Cases,13,1/29/15
Guinea,Kissidougou,Cases,109,1/29/15
Guinea,Dinguiraye,Cases,1,1/29/15
Guinea,Telimele,Cases,43,1/29/15
Guinea,Boffa,Cases,31,1/29/15
Guinea,Kouroussa,Cases,20,1/29/15
Guinea,Siguiri,Cases,31,1/29/15
Guinea,Pita,Cases,8,1/29/15
Guinea,Nzerekore,Cases,255,1/29/15
Guinea,Yomou,Cases,11,1/29/15
Guinea,Dubreka,Cases,91,1/29/15
Guinea,Forécariah,Cases,96,1/29/15
Guinea,Kerouane,Cases,161,1/29/15
Guinea,Coyah,Cases,177,1/29/15
Guinea,Dalaba,Cases,9,1/29/15
Guinea,Beyla,Cases,46,1/29/15
Guinea,Kindia,Cases,86,1/29/15
Guinea,Lola,Cases,88,1/29/15
Guinea,Boke,Cases,1,1/29/15
Guinea,Mamou,Cases,0,1/29/15
Guinea,Mali,Cases,2,1/29/15
Guinea,Faranah,Cases,70,1/29/15
Guinea,Kankan,Cases,32,1/29/15
Guinea,Fria,Cases,2,1/29/15
Guinea,Labé,Cases,,1/29/15
Guinea,Lelouma,Cases,0,1/29/15
Guinea,National,New Cases,4,1/30/15
Guinea,Conakry,New Cases,3,1/30/15
Guinea,Gueckedou,New Cases,0,1/30/15
Guinea,Macenta,New Cases,0,1/30/15
Guinea,Dabola,New Cases,0,1/30/15
Guinea,Kissidougou,New Cases,1,1/30/15
Guinea,Dinguiraye,New Cases,0,1/30/15
Guinea,Telimele,New Cases,0,1/30/15
Guinea,Boffa,New Cases,0,1/30/15
Guinea,Kouroussa,New Cases,0,1/30/15
Guinea,Siguiri,New Cases,0,1/30/15
Guinea,Pita,New Cases,0,1/30/15
Guinea,Nzerekore,New Cases,0,1/30/15
Guinea,Yomou,New Cases,0,1/30/15
Guinea,Dubreka,New Cases,0,1/30/15
Guinea,Forécariah,New Cases,0,1/30/15
Guinea,Kerouane,New Cases,0,1/30/15
Guinea,Coyah,New Cases,0,1/30/15
Guinea,Dalaba,New Cases,0,1/30/15
Guinea,Beyla,New Cases,0,1/30/15
Guinea,Kindia,New Cases,0,1/30/15
Guinea,Lola,New Cases,0,1/30/15
Guinea,Boke,New Cases,0,1/30/15
Guinea,Mamou,New Cases,0,1/30/15
Guinea,Mali,New Cases,0,1/30/15
Guinea,Faranah,New Cases,0,1/30/15
Guinea,Kankan,New Cases,0,1/30/15
Guinea,Fria,New Cases,0,1/30/15
Guinea,Labé,New Cases,0,1/30/15
Guinea,Lelouma,New Cases,0,1/30/15
Guinea,National,Cases,"2,932",1/30/15
Guinea,Conakry,Cases,430,1/30/15
Guinea,Gueckedou,Cases,381,1/30/15
Guinea,Macenta,Cases,743,1/30/15
Guinea,Dabola,Cases,13,1/30/15
Guinea,Kissidougou,Cases,104,1/30/15
Guinea,Dinguiraye,Cases,1,1/30/15
Guinea,Telimele,Cases,43,1/30/15
Guinea,Boffa,Cases,31,1/30/15
Guinea,Kouroussa,Cases,20,1/30/15
Guinea,Siguiri,Cases,31,1/30/15
Guinea,Pita,Cases,8,1/30/15
Guinea,Nzerekore,Cases,255,1/30/15
Guinea,Yomou,Cases,11,1/30/15
Guinea,Dubreka,Cases,91,1/30/15
Guinea,Forécariah,Cases,96,1/30/15
Guinea,Kerouane,Cases,161,1/30/15
Guinea,Coyah,Cases,177,1/30/15
Guinea,Dalaba,Cases,9,1/30/15
Guinea,Beyla,Cases,46,1/30/15
Guinea,Kindia,Cases,86,1/30/15
Guinea,Lola,Cases,88,1/30/15
Guinea,Boke,Cases,1,1/30/15
Guinea,Mamou,Cases,0,1/30/15
Guinea,Mali,Cases,2,1/30/15
Guinea,Faranah,Cases,70,1/30/15
Guinea,Kankan,Cases,32,1/30/15
Guinea,Fria,Cases,2,1/30/15
Guinea,Labé,Cases,0,1/30/15
Guinea,Lelouma,Cases,0,1/30/15
Liberia,Bomi County,New cases,3,1/24/15
Liberia,Bong County,New cases,0,1/24/15
Liberia,Gbarpolu County,New cases,0,1/24/15
Liberia,Grand Bassa,New cases,0,1/24/15
Liberia,Grand Cape Mount,New cases,1,1/24/15
Liberia,Grand Gedeh,New cases,0,1/24/15
Liberia,Grand Kru,New cases,0,1/24/15
Liberia,Lofa County,New cases,5,1/24/15
Liberia,Margibi County,New cases,0,1/24/15
Liberia,Maryland County,New cases,1,1/24/15
Liberia,Montserrado County,New cases,5,1/24/15
Liberia,Nimba County,New cases,0,1/24/15
Liberia,River Gee County,New cases,0,1/24/15
Liberia,RiverCess County,New cases,0,1/24/15
Liberia,Sinoe County,New cases,1,1/24/15
Liberia,National,New cases,16,1/24/15
Liberia,Bomi County,Cases,310,1/24/15
Liberia,Bong County,Cases,586,1/24/15
Liberia,Gbarpolu County,Cases,35,1/24/15
Liberia,Grand Bassa,Cases,181,1/24/15
Liberia,Grand Cape Mount,Cases,288,1/24/15
Liberia,Grand Gedeh,Cases,11,1/24/15
Liberia,Grand Kru,Cases,36,1/24/15
Liberia,Lofa County,Cases,664,1/24/15
Liberia,Margibi County,Cases,"1,284",1/24/15
Liberia,Maryland County,Cases,24,1/24/15
Liberia,Montserrado County,Cases,"4,717",1/24/15
Liberia,Nimba County,Cases,336,1/24/15
Liberia,River Gee County,Cases,20,1/24/15
Liberia,RiverCess County,Cases,44,1/24/15
Liberia,Sinoe County,Cases,56,1/24/15
Liberia,National,Cases,"8,592",1/24/15
Liberia,Bomi County,New cases,0,1/25/15
Liberia,Bong County,New cases,0,1/25/15
Liberia,Gbarpolu County,New cases,0,1/25/15
Liberia,Grand Bassa,New cases,0,1/25/15
Liberia,Grand Cape Mount,New cases,1,1/25/15
Liberia,Grand Gedeh,New cases,0,1/25/15
Liberia,Grand Kru,New cases,0,1/25/15
Liberia,Lofa County,New cases,0,1/25/15
Liberia,Margibi County,New cases,0,1/25/15
Liberia,Maryland County,New cases,0,1/25/15
Liberia,Montserrado County,New cases,9,1/25/15
Liberia,Nimba County,New cases,0,1/25/15
Liberia,River Gee County,New cases,0,1/25/15
Liberia,RiverCess County,New cases,0,1/25/15
Liberia,Sinoe County,New cases,1,1/25/15
Liberia,National,New cases,11,1/25/15
Liberia,Bomi County,Cases,310,1/25/15
Liberia,Bong County,Cases,586,1/25/15
Liberia,Gbarpolu County,Cases,35,1/25/15
Liberia,Grand Bassa,Cases,181,1/25/15
Liberia,Grand Cape Mount,Cases,289,1/25/15
Liberia,Grand Gedeh,Cases,11,1/25/15
Liberia,Grand Kru,Cases,36,1/25/15
Liberia,Lofa County,Cases,664,1/25/15
Liberia,Margibi County,Cases,"1,284",1/25/15
Liberia,Maryland County,Cases,24,1/25/15
Liberia,Montserrado County,Cases,"4,726",1/25/15
Liberia,Nimba County,Cases,336,1/25/15
Liberia,River Gee County,Cases,20,1/25/15
Liberia,RiverCess County,Cases,44,1/25/15
Liberia,Sinoe County,Cases,57,1/25/15
Liberia,National,Cases,"8,603",1/25/15
Liberia,Bomi County,New cases,0,1/28/15
Liberia,Bong County,New cases,1,1/28/15
Liberia,Gbarpolu County,New cases,0,1/28/15
Liberia,Grand Bassa,New cases,,1/28/15
Liberia,Grand Cape Mount,New cases,2,1/28/15
Liberia,Grand Gedeh,New cases,0,1/28/15
Liberia,Grand Kru,New cases,0,1/28/15
Liberia,Lofa County,New cases,2,1/28/15
Liberia,Margibi County,New cases,3,1/28/15
Liberia,Maryland County,New cases,,1/28/15
Liberia,Montserrado County,New cases,17,1/28/15
Liberia,Nimba County,New cases,0,1/28/15
Liberia,River Gee County,New cases,0,1/28/15
Liberia,RiverCess County,New cases,0,1/28/15
Liberia,Sinoe County,New cases,0,1/28/15
Liberia,National,New cases,25,1/28/15
Liberia,Bomi County,Cases,310,1/28/15
Liberia,Bong County,Cases,587,1/28/15
Liberia,Gbarpolu County,Cases,35,1/28/15
Liberia,Grand Bassa,Cases,181,1/28/15
Liberia,Grand Cape Mount,Cases,293,1/28/15
Liberia,Grand Gedeh,Cases,11,1/28/15
Liberia,Grand Kru,Cases,36,1/28/15
Liberia,Lofa County,Cases,666,1/28/15
Liberia,Margibi County,Cases,"1,289",1/28/15
Liberia,Maryland County,Cases,24,1/28/15
Liberia,Montserrado County,Cases,"4,758",1/28/15
Liberia,Nimba County,Cases,336,1/28/15
Liberia,River Gee County,Cases,21,1/28/15
Liberia,RiverCess County,Cases,44,1/28/15
Liberia,Sinoe County,Cases,58,1/28/15
Liberia,National,Cases,"8,649",1/28/15
Liberia,Bomi County,New cases,1,1/29/15
Liberia,Bong County,New cases,1,1/29/15
Liberia,Gbarpolu County,New cases,0,1/29/15
Liberia,Grand Bassa,New cases,0,1/29/15
Liberia,Grand Cape Mount,New cases,3,1/29/15
Liberia,Grand Gedeh,New cases,0,1/29/15
Liberia,Grand Kru,New cases,0,1/29/15
Liberia,Lofa County,New cases,1,1/29/15
Liberia,Margibi County,New cases,0,1/29/15
Liberia,Maryland County,New cases,0,1/29/15
Liberia,Montserrado County,New cases,11,1/29/15
Liberia,Nimba County,New cases,0,1/29/15
Liberia,River Gee County,New cases,0,1/29/15
Liberia,RiverCess County,New cases,0,1/29/15
Liberia,Sinoe County,New cases,0,1/29/15
Liberia,National,New cases,17,1/29/15
Liberia,Bomi County,Cases,311,1/29/15
Liberia,Bong County,Cases,588,1/29/15
Liberia,Gbarpolu County,Cases,35,1/29/15
Liberia,Grand Bassa,Cases,181,1/29/15
Liberia,Grand Cape Mount,Cases,296,1/29/15
Liberia,Grand Gedeh,Cases,11,1/29/15
Liberia,Grand Kru,Cases,36,1/29/15
Liberia,Lofa County,Cases,667,1/29/15
Liberia,Margibi County,Cases,"1,289",1/29/15
Liberia,Maryland County,Cases,24,1/29/15
Liberia,Montserrado County,Cases,"4,769",1/29/15
Liberia,Nimba County,Cases,336,1/29/15
Liberia,River Gee County,Cases,21,1/29/15
Liberia,RiverCess County,Cases,44,1/29/15
Liberia,Sinoe County,Cases,58,1/29/15
Liberia,National,Cases,"8,666",1/29/15
Liberia,Bomi County,New cases,1,1/31/15
Liberia,Bong County,New cases,0,1/31/15
Liberia,Gbarpolu County,New cases,0,1/31/15
Liberia,Grand Bassa,New cases,0,1/31/15
Liberia,Grand Cape Mount,New cases,2,1/31/15
Liberia,Grand Gedeh,New cases,0,1/31/15
Liberia,Grand Kru,New cases,0,1/31/15
Liberia,Lofa County,New cases,0,1/31/15
Liberia,Margibi County,New cases,0,1/31/15
Liberia,Maryland County,New cases,0,1/31/15
Liberia,Montserrado County,New cases,9,1/31/15
Liberia,Nimba County,New cases,0,1/31/15
Liberia,River Gee County,New cases,0,1/31/15
Liberia,RiverCess County,New cases,0,1/31/15
Liberia,Sinoe County,New cases,0,1/31/15
Liberia,National,New cases,12,1/31/15
Liberia,Bomi County,Cases,314,1/31/15
Liberia,Bong County,Cases,588,1/31/15
Liberia,Gbarpolu County,Cases,35,1/31/15
Liberia,Grand Bassa,Cases,181,1/31/15
Liberia,Grand Cape Mount,Cases,299,1/31/15
Liberia,Grand Gedeh,Cases,11,1/31/15
Liberia,Grand Kru,Cases,36,1/31/15
Liberia,Lofa County,Cases,670,1/31/15
Liberia,Margibi County,Cases,"1,289",1/31/15
Liberia,Maryland County,Cases,24,1/31/15
Liberia,Montserrado County,Cases,"4,793",1/31/15
Liberia,Nimba County,Cases,337,1/31/15
Liberia,River Gee County,Cases,24,1/31/15
Liberia,RiverCess County,Cases,44,1/31/15
Liberia,Sinoe County,Cases,59,1/31/15
Liberia,National,Cases,"8,704",1/31/15
Liberia,Bomi County,New cases,3,2/1/15
Liberia,Bong County,New cases,0,2/1/15
Liberia,Gbarpolu County,New cases,0,2/1/15
Liberia,Grand Bassa,New cases,0,2/1/15
Liberia,Grand Cape Mount,New cases,2,2/1/15
Liberia,Grand Gedeh,New cases,0,2/1/15
Liberia,Grand Kru,New cases,0,2/1/15
Liberia,Lofa County,New cases,1,2/1/15
Liberia,Margibi County,New cases,2,2/1/15
Liberia,Maryland County,New cases,0,2/1/15
Liberia,Montserrado County,New cases,8,2/1/15
Liberia,Nimba County,New cases,0,2/1/15
Liberia,River Gee County,New cases,0,2/1/15
Liberia,RiverCess County,New cases,0,2/1/15
Liberia,Sinoe County,New cases,0,2/1/15
Liberia,Bomi County,Cases,317,2/1/15
Liberia,Bong County,Cases,588,2/1/15
Liberia,Gbarpolu County,Cases,35,2/1/15
Liberia,Grand Bassa,Cases,181,2/1/15
Liberia,Grand Cape Mount,Cases,301,2/1/15
Liberia,Grand Gedeh,Cases,11,2/1/15
Liberia,Grand Kru,Cases,36,2/1/15
Liberia,Lofa County,Cases,671,2/1/15
Liberia,Margibi County,Cases,"1,291",2/1/15
Liberia,Maryland County,Cases,24,2/1/15
Liberia,Montserrado County,Cases,"4,801",2/1/15
Liberia,Nimba County,Cases,337,2/1/15
Liberia,River Gee County,Cases,24,2/1/15
Liberia,RiverCess County,Cases,44,2/1/15
Liberia,Sinoe County,Cases,59,2/1/15
Liberia,National,Cases,"8,720",2/1/15
Liberia,Bomi County,New cases,0,2/1/15
Liberia,Bong County,New cases,2,2/1/15
Liberia,Gbarpolu County,New cases,0,2/1/15
Liberia,Grand Bassa,New cases,0,2/1/15
Liberia,Grand Cape Mount,New cases,1,2/1/15
Liberia,Grand Gedeh,New cases,0,2/1/15
Liberia,Grand Kru,New cases,0,2/1/15
Liberia,Lofa County,New cases,1,2/1/15
Liberia,Margibi County,New cases,0,2/1/15
Liberia,Maryland County,New cases,0,2/1/15
Liberia,Montserrado County,New cases,13,2/1/15
Liberia,Nimba County,New cases,0,2/1/15
Liberia,River Gee County,New cases,1,2/1/15
Liberia,RiverCess County,New cases,0,2/1/15
Liberia,Sinoe County,New cases,0,2/1/15
Liberia,National,New cases,18,2/1/15
Liberia,Bomi County,Cases,317,2/1/15
Liberia,Bong County,Cases,590,2/1/15
Liberia,Gbarpolu County,Cases,35,2/1/15
Liberia,Grand Bassa,Cases,181,2/1/15
Liberia,Grand Cape Mount,Cases,302,2/1/15
Liberia,Grand Gedeh,Cases,11,2/1/15
Liberia,Grand Kru,Cases,36,2/1/15
Liberia,Lofa County,Cases,672,2/1/15
Liberia,Margibi County,Cases,"1,291",2/1/15
Liberia,Maryland County,Cases,24,2/1/15
Liberia,Montserrado County,Cases,"4,814",2/1/15
Liberia,Nimba County,Cases,337,2/1/15
Liberia,River Gee County,Cases,25,2/1/15
Liberia,RiverCess County,Cases,44,2/1/15
Liberia,Sinoe County,Cases,59,2/1/15
Liberia,National,Cases,"8,738",2/1/15
Liberia,Bomi County,New cases,0,2/5/15
Liberia,Bong County,New cases,2,2/5/15
Liberia,Gbarpolu County,New cases,0,2/5/15
Liberia,Grand Bassa,New cases,0,2/5/15
Liberia,Grand Cape Mount,New cases,4,2/5/15
Liberia,Grand Gedeh,New cases,0,2/5/15
Liberia,Grand Kru,New cases,0,2/5/15
Liberia,Lofa County,New cases,0,2/5/15
Liberia,Margibi County,New cases,0,2/5/15
Liberia,Maryland County,New cases,2,2/5/15
Liberia,Montserrado County,New cases,21,2/5/15
Liberia,Nimba County,New cases,0,2/5/15
Liberia,River Gee County,New cases,0,2/5/15
Liberia,RiverCess County,New cases,0,2/5/15
Liberia,Sinoe County,New cases,0,2/5/15
Liberia,National,New cases,29,2/5/15
Liberia,Bomi County,Cases,318,2/5/15
Liberia,Bong County,Cases,596,2/5/15
Liberia,Gbarpolu County,Cases,35,2/5/15
Liberia,Grand Bassa,Cases,181,2/5/15
Liberia,Grand Cape Mount,Cases,313,2/5/15
Liberia,Grand Gedeh,Cases,11,2/5/15
Liberia,Grand Kru,Cases,36,2/5/15
Liberia,Lofa County,Cases,674,2/5/15
Liberia,Margibi County,Cases,"1,291",2/5/15
Liberia,Maryland County,Cases,26,2/5/15
Liberia,Montserrado County,Cases,"4,866",2/5/15
Liberia,Nimba County,Cases,337,2/5/15
Liberia,River Gee County,Cases,25,2/5/15
Liberia,RiverCess County,Cases,44,2/5/15
Liberia,Sinoe County,Cases,59,2/5/15
Liberia,National,Cases,"8,812",2/5/15
Liberia,Bomi County,New cases,0,2/6/15
Liberia,Bong County,New cases,0,2/6/15
Liberia,Gbarpolu County,New cases,0,2/6/15
Liberia,Grand Bassa,New cases,1,2/6/15
Liberia,Grand Cape Mount,New cases,5,2/6/15
Liberia,Grand Gedeh,New cases,0,2/6/15
Liberia,Grand Kru,New cases,0,2/6/15
Liberia,Lofa County,New cases,2,2/6/15
Liberia,Margibi County,New cases,0,2/6/15
Liberia,Maryland County,New cases,0,2/6/15
Liberia,Montserrado County,New cases,15,2/6/15
Liberia,Nimba County,New cases,0,2/6/15
Liberia,River Gee County,New cases,0,2/6/15
Liberia,RiverCess County,New cases,0,2/6/15
Liberia,Sinoe County,New cases,2,2/6/15
Liberia,National,New cases,25,2/6/15
Liberia,Bomi County,Cases,318,2/6/15
Liberia,Bong County,Cases,596,2/6/15
Liberia,Gbarpolu County,Cases,35,2/6/15
Liberia,Grand Bassa,Cases,182,2/6/15
Liberia,Grand Cape Mount,Cases,318,2/6/15
Liberia,Grand Gedeh,Cases,11,2/6/15
Liberia,Grand Kru,Cases,36,2/6/15
Liberia,Lofa County,Cases,676,2/6/15
Liberia,Margibi County,Cases,"1,291",2/6/15
Liberia,Maryland County,Cases,26,2/6/15
Liberia,Montserrado County,Cases,"4,896",2/6/15
Liberia,Nimba County,Cases,337,2/6/15
Liberia,River Gee County,Cases,25,2/6/15
Liberia,RiverCess County,Cases,44,2/6/15
Liberia,Sinoe County,Cases,61,2/6/15
Liberia,National,Cases,"8,852",2/6/15
Liberia,Bomi County,New cases,0,2/7/15
Liberia,Bong County,New cases,2,2/7/15
Liberia,Gbarpolu County,New cases,0,2/7/15
Liberia,Grand Bassa,New cases,0,2/7/15
Liberia,Grand Cape Mount,New cases,0,2/7/15
Liberia,Grand Gedeh,New cases,0,2/7/15
Liberia,Grand Kru,New cases,0,2/7/15
Liberia,Lofa County,New cases,2,2/7/15
Liberia,Margibi County,New cases,1,2/7/15
